# OpenTelemetry Metrics report: .csv, 4 fields # <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FlushQueue.executionTimeAvgNs,1705943340865000000,1705943400869000000,65585.09644670051
FlushQueue.queueSize90P,1705943340865000000,1705943400869000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705943340865000000,1705943400869000000,24
FileNameCache.totalMisses,1705943400869000000,1705943460862000000,0
FileNameCache.queries,1705943400869000000,1705943460862000000,518
FileNameCache.fastMisses,1705943400869000000,1705943460862000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705943400869000000,1705943460862000000,0
FilePageCache.maxRegisteredFiles,1705943400869000000,1705943460862000000,654
FilePageCache.maxCacheSizeInBytes,1705943400869000000,1705943460862000000,302284800
FilePageCache.disposedBuffers,1705943400869000000,1705943460862000000,0
FilePageCache.capacityInBytes,1705943400869000000,1705943460862000000,524288000
StorageLockContext.competingThreads.90P,1705943400869000000,1705943460862000000,0
FilePageCache.pageFastCacheHits,1705943400869000000,1705943460862000000,2
FilePageCache.pageHits,1705943400869000000,1705943460862000000,0
StorageLockContext.competingThreads.max,1705943400869000000,1705943460862000000,0
StorageLockContext.competingThreads.avg,1705943400869000000,1705943460862000000,0.0
FilePageCache.uncachedFileAccess,1705943400869000000,1705943460862000000,0
FilePageCache.totalPageDisposalsUs,1705943400869000000,1705943460862000000,0
DirectByteBufferAllocator.hits,1705943400869000000,1705943460862000000,0
FilePageCache.pageLoads,1705943400869000000,1705943460862000000,0
FilePageCache.totalPageLoadsUs,1705943400869000000,1705943460862000000,0
DirectByteBufferAllocator.disposed,1705943400869000000,1705943460862000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705943400869000000,1705943460862000000,0
DirectByteBufferAllocator.reclaimed,1705943400869000000,1705943460862000000,0
DirectByteBufferAllocator.misses,1705943400869000000,1705943460862000000,0
FlushQueue.tasksExecuted,1705943400869000000,1705943460862000000,395
AWTEventQueue.dispatchTimeMaxNs,1705943400869000000,1705943460862000000,2916351
NonBlockingReadAction.finalizedExecutionTimeUs,1705943400869000000,1705943460862000000,97641
FlushQueue.executionTimeMaxNs,1705943400869000000,1705943460862000000,471039
AWTEventQueue.eventsDispatched,1705943400869000000,1705943460862000000,461
FlushQueue.waitingTime90PNs,1705943400869000000,1705943460862000000,193535
NonBlockingReadAction.failedExecutionsCount,1705943400869000000,1705943460862000000,0
FlushQueue.queueSizeMax,1705943400869000000,1705943460862000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705943400869000000,1705943460862000000,0
FlushQueue.waitingTimeMaxNs,1705943400869000000,1705943460862000000,737279
FlushQueue.executionTime90PNs,1705943400869000000,1705943460862000000,142335
AWTEventQueue.dispatchTime90PNs,1705943400869000000,1705943460862000000,236543
FlushQueue.queueSizeAvg,1705943400869000000,1705943460862000000,0.04556962025316456
AWTEventQueue.dispatchTimeAvgNs,1705943400869000000,1705943460862000000,179509.31019522776
FlushQueue.waitingTimeAvgNs,1705943400869000000,1705943460862000000,136074.1670886076
FlushQueue.executionTimeAvgNs,1705943400869000000,1705943460862000000,60658.95696202532
FlushQueue.queueSize90P,1705943400869000000,1705943460862000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705943400869000000,1705943460862000000,24
FileNameCache.totalMisses,1705943460862000000,1705943520870000000,0
FileNameCache.queries,1705943460862000000,1705943520870000000,611
FileNameCache.fastMisses,1705943460862000000,1705943520870000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705943460862000000,1705943520870000000,0
FilePageCache.maxRegisteredFiles,1705943460862000000,1705943520870000000,654
FilePageCache.maxCacheSizeInBytes,1705943460862000000,1705943520870000000,302284800
FilePageCache.disposedBuffers,1705943460862000000,1705943520870000000,0
FilePageCache.capacityInBytes,1705943460862000000,1705943520870000000,524288000
StorageLockContext.competingThreads.90P,1705943460862000000,1705943520870000000,0
FilePageCache.pageFastCacheHits,1705943460862000000,1705943520870000000,0
FilePageCache.pageHits,1705943460862000000,1705943520870000000,0
StorageLockContext.competingThreads.max,1705943460862000000,1705943520870000000,0
StorageLockContext.competingThreads.avg,1705943460862000000,1705943520870000000,0.0
FilePageCache.uncachedFileAccess,1705943460862000000,1705943520870000000,0
FilePageCache.totalPageDisposalsUs,1705943460862000000,1705943520870000000,0
DirectByteBufferAllocator.hits,1705943460862000000,1705943520870000000,0
FilePageCache.pageLoads,1705943460862000000,1705943520870000000,0
FilePageCache.totalPageLoadsUs,1705943460862000000,1705943520870000000,0
DirectByteBufferAllocator.disposed,1705943460862000000,1705943520870000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705943460862000000,1705943520870000000,0
DirectByteBufferAllocator.reclaimed,1705943460862000000,1705943520870000000,0
DirectByteBufferAllocator.misses,1705943460862000000,1705943520870000000,0
FlushQueue.tasksExecuted,1705943460862000000,1705943520870000000,395
AWTEventQueue.dispatchTimeMaxNs,1705943460862000000,1705943520870000000,2473983
NonBlockingReadAction.finalizedExecutionTimeUs,1705943460862000000,1705943520870000000,92948
FlushQueue.executionTimeMaxNs,1705943460862000000,1705943520870000000,380927
AWTEventQueue.eventsDispatched,1705943460862000000,1705943520870000000,459
FlushQueue.waitingTime90PNs,1705943460862000000,1705943520870000000,205823
NonBlockingReadAction.failedExecutionsCount,1705943460862000000,1705943520870000000,0
FlushQueue.queueSizeMax,1705943460862000000,1705943520870000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705943460862000000,1705943520870000000,0
FlushQueue.waitingTimeMaxNs,1705943460862000000,1705943520870000000,1581055
FlushQueue.executionTime90PNs,1705943460862000000,1705943520870000000,148479
AWTEventQueue.dispatchTime90PNs,1705943460862000000,1705943520870000000,258047
FlushQueue.queueSizeAvg,1705943460862000000,1705943520870000000,0.09620253164556962
AWTEventQueue.dispatchTimeAvgNs,1705943460862000000,1705943520870000000,178691.45098039217
FlushQueue.waitingTimeAvgNs,1705943460862000000,1705943520870000000,143862.88607594935
FlushQueue.executionTimeAvgNs,1705943460862000000,1705943520870000000,60902.784810126584
FlushQueue.queueSize90P,1705943460862000000,1705943520870000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705943460862000000,1705943520870000000,28
FileNameCache.totalMisses,1705943520870000000,1705943580871000000,0
FileNameCache.queries,1705943520870000000,1705943580871000000,516
FileNameCache.fastMisses,1705943520870000000,1705943580871000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705943520870000000,1705943580871000000,0
FilePageCache.maxRegisteredFiles,1705943520870000000,1705943580871000000,654
FilePageCache.maxCacheSizeInBytes,1705943520870000000,1705943580871000000,302284800
FilePageCache.disposedBuffers,1705943520870000000,1705943580871000000,0
FilePageCache.capacityInBytes,1705943520870000000,1705943580871000000,524288000
StorageLockContext.competingThreads.90P,1705943520870000000,1705943580871000000,0
FilePageCache.pageFastCacheHits,1705943520870000000,1705943580871000000,0
FilePageCache.pageHits,1705943520870000000,1705943580871000000,0
StorageLockContext.competingThreads.max,1705943520870000000,1705943580871000000,0
StorageLockContext.competingThreads.avg,1705943520870000000,1705943580871000000,0.0
FilePageCache.uncachedFileAccess,1705943520870000000,1705943580871000000,0
FilePageCache.totalPageDisposalsUs,1705943520870000000,1705943580871000000,0
DirectByteBufferAllocator.hits,1705943520870000000,1705943580871000000,0
FilePageCache.pageLoads,1705943520870000000,1705943580871000000,0
FilePageCache.totalPageLoadsUs,1705943520870000000,1705943580871000000,0
DirectByteBufferAllocator.disposed,1705943520870000000,1705943580871000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705943520870000000,1705943580871000000,0
DirectByteBufferAllocator.reclaimed,1705943520870000000,1705943580871000000,0
DirectByteBufferAllocator.misses,1705943520870000000,1705943580871000000,0
FlushQueue.tasksExecuted,1705943520870000000,1705943580871000000,394
AWTEventQueue.dispatchTimeMaxNs,1705943520870000000,1705943580871000000,2555903
NonBlockingReadAction.finalizedExecutionTimeUs,1705943520870000000,1705943580871000000,100206
FlushQueue.executionTimeMaxNs,1705943520870000000,1705943580871000000,417791
AWTEventQueue.eventsDispatched,1705943520870000000,1705943580871000000,455
FlushQueue.waitingTime90PNs,1705943520870000000,1705943580871000000,201727
NonBlockingReadAction.failedExecutionsCount,1705943520870000000,1705943580871000000,0
FlushQueue.queueSizeMax,1705943520870000000,1705943580871000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705943520870000000,1705943580871000000,0
FlushQueue.waitingTimeMaxNs,1705943520870000000,1705943580871000000,557055
FlushQueue.executionTime90PNs,1705943520870000000,1705943580871000000,144383
AWTEventQueue.dispatchTime90PNs,1705943520870000000,1705943580871000000,237567
FlushQueue.queueSizeAvg,1705943520870000000,1705943580871000000,0.04568527918781726
AWTEventQueue.dispatchTimeAvgNs,1705943520870000000,1705943580871000000,177559.84175824176
FlushQueue.waitingTimeAvgNs,1705943520870000000,1705943580871000000,132124.2233502538
FlushQueue.executionTimeAvgNs,1705943520870000000,1705943580871000000,58804.85279187817
FlushQueue.queueSize90P,1705943520870000000,1705943580871000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705943520870000000,1705943580871000000,24
FileNameCache.totalMisses,1705943580871000000,1705943640862000000,0
FileNameCache.queries,1705943580871000000,1705943640862000000,516
FileNameCache.fastMisses,1705943580871000000,1705943640862000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705943580871000000,1705943640862000000,0
FilePageCache.maxRegisteredFiles,1705943580871000000,1705943640862000000,654
FilePageCache.maxCacheSizeInBytes,1705943580871000000,1705943640862000000,302284800
FilePageCache.disposedBuffers,1705943580871000000,1705943640862000000,0
FilePageCache.capacityInBytes,1705943580871000000,1705943640862000000,524288000
StorageLockContext.competingThreads.90P,1705943580871000000,1705943640862000000,0
FilePageCache.pageFastCacheHits,1705943580871000000,1705943640862000000,0
FilePageCache.pageHits,1705943580871000000,1705943640862000000,0
StorageLockContext.competingThreads.max,1705943580871000000,1705943640862000000,0
StorageLockContext.competingThreads.avg,1705943580871000000,1705943640862000000,0.0
FilePageCache.uncachedFileAccess,1705943580871000000,1705943640862000000,0
FilePageCache.totalPageDisposalsUs,1705943580871000000,1705943640862000000,0
DirectByteBufferAllocator.hits,1705943580871000000,1705943640862000000,0
FilePageCache.pageLoads,1705943580871000000,1705943640862000000,0
FilePageCache.totalPageLoadsUs,1705943580871000000,1705943640862000000,0
DirectByteBufferAllocator.disposed,1705943580871000000,1705943640862000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705943580871000000,1705943640862000000,0
DirectByteBufferAllocator.reclaimed,1705943580871000000,1705943640862000000,0
DirectByteBufferAllocator.misses,1705943580871000000,1705943640862000000,0
FlushQueue.tasksExecuted,1705943580871000000,1705943640862000000,395
AWTEventQueue.dispatchTimeMaxNs,1705943580871000000,1705943640862000000,2670591
NonBlockingReadAction.finalizedExecutionTimeUs,1705943580871000000,1705943640862000000,96626
FlushQueue.executionTimeMaxNs,1705943580871000000,1705943640862000000,409599
AWTEventQueue.eventsDispatched,1705943580871000000,1705943640862000000,459
FlushQueue.waitingTime90PNs,1705943580871000000,1705943640862000000,196607
NonBlockingReadAction.failedExecutionsCount,1705943580871000000,1705943640862000000,0
FlushQueue.queueSizeMax,1705943580871000000,1705943640862000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705943580871000000,1705943640862000000,0
FlushQueue.waitingTimeMaxNs,1705943580871000000,1705943640862000000,456703
FlushQueue.executionTime90PNs,1705943580871000000,1705943640862000000,152575
AWTEventQueue.dispatchTime90PNs,1705943580871000000,1705943640862000000,238591
FlushQueue.queueSizeAvg,1705943580871000000,1705943640862000000,0.05063291139240506
AWTEventQueue.dispatchTimeAvgNs,1705943580871000000,1705943640862000000,176235.71241830065
FlushQueue.waitingTimeAvgNs,1705943580871000000,1705943640862000000,139266.8759493671
FlushQueue.executionTimeAvgNs,1705943580871000000,1705943640862000000,63095.41265822785
FlushQueue.queueSize90P,1705943580871000000,1705943640862000000,0
NonBlockingReadAction.finalizedExecutionsCount,1705943580871000000,1705943640862000000,24
FileNameCache.totalMisses,1705943640862000000,1705943700857000000,0
FileNameCache.queries,1705943640862000000,1705943700857000000,518
FileNameCache.fastMisses,1705943640862000000,1705943700857000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1705943640862000000,1705943700857000000,0
FilePageCache.maxRegisteredFiles,1705943640862000000,1705943700857000000,654
FilePageCache.maxCacheSizeInBytes,1705943640862000000,1705943700857000000,302284800
FilePageCache.disposedBuffers,1705943640862000000,1705943700857000000,0
FilePageCache.capacityInBytes,1705943640862000000,1705943700857000000,524288000
StorageLockContext.competingThreads.90P,1705943640862000000,1705943700857000000,0
FilePageCache.pageFastCacheHits,1705943640862000000,1705943700857000000,2
FilePageCache.pageHits,1705943640862000000,1705943700857000000,0
StorageLockContext.competingThreads.max,1705943640862000000,1705943700857000000,0
StorageLockContext.competingThreads.avg,1705943640862000000,1705943700857000000,0.0
FilePageCache.uncachedFileAccess,1705943640862000000,1705943700857000000,0
FilePageCache.totalPageDisposalsUs,1705943640862000000,1705943700857000000,0
DirectByteBufferAllocator.hits,1705943640862000000,1705943700857000000,0
FilePageCache.pageLoads,1705943640862000000,1705943700857000000,0
FilePageCache.totalPageLoadsUs,1705943640862000000,1705943700857000000,0
DirectByteBufferAllocator.disposed,1705943640862000000,1705943700857000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1705943640862000000,1705943700857000000,0
DirectByteBufferAllocator.reclaimed,1705943640862000000,1705943700857000000,0
DirectByteBufferAllocator.misses,1705943640862000000,1705943700857000000,0
FlushQueue.tasksExecuted,1705943640862000000,1705943700857000000,393
AWTEventQueue.dispatchTimeMaxNs,1705943640862000000,1705943700857000000,3522559
NonBlockingReadAction.finalizedExecutionTimeUs,1705943640862000000,1705943700857000000,90146
FlushQueue.executionTimeMaxNs,1705943640862000000,1705943700857000000,395263
AWTEventQueue.eventsDispatched,1705943640862000000,1705943700857000000,452
FlushQueue.waitingTime90PNs,1705943640862000000,1705943700857000000,228351
NonBlockingReadAction.failedExecutionsCount,1705943640862000000,1705943700857000000,0
FlushQueue.queueSizeMax,1705943640862000000,1705943700857000000,1
NonBlockingReadAction.failedExecutionTimeUs,1705943640862000000,1705943700857000000,0
FlushQueue.waitingTimeMaxNs,1705943640862000000,1705943700857000000,1212415
FlushQueue.executionTime90PNs,1705943640862000000,1705943700857000000,145407
AWTEventQueue.dispatchTime90PNs,1705943640862000000,1705943700857000000,252927
FlushQueue.queueSizeAvg,1705943640862000000,1705943700857000000,0.05089058524173028
AWTEventQueue.dispatchTimeAvgNs,1705943640862000000,1705943700857000000,186781.16814159293
FlushQueue.waitingTimeAvgNs,1705943640862000000,1705943700857000000,146961.03816793894
FlushQueue.executionTimeAvgNs,1705943640862000000,1705943700857000000,60363.64376590331
